"id","qnb","mvinyr","prfuse","csmptv","weight","pvwlbn","pvwlid","pvwlod","prvwel","rwtank","rwtkrp","rwusbn","rwusid","rwusod","rwtuse","otsrid","otsrod","otsodc","mncdsv","mnnmsv","dtcdsv","dtnmsv","pvcdsv","pvnmsv","dtbtor","byp1","byp2","byp3","byp4","byp5","byp6","byp7","byp8","byp9","ocpp1","ocpp2","ocpp3","ocpp4","ocpp5","ocpp6","ocpp7","ocpp8","ocpp9","hhs_0_19","hhs_20_64","hhs_65_95","hhstt","hhspo_0_19","hhspo_20_64","hhspo_65_95","hhsttpo","hhs_20_95","hhspo_20_95","eqadlt","eqadpo","rprage","rprgen","rprjob","rped6c","rped4c","income","inceqa","iceqac1","iceqac2","inccat","fseaid","dfpay","TEH","dwowsh","dwltyp","dwcsy9","dwcsy6","dwcsy5","livara","lareqa","nbktch","nblvrm","nbbdrm","nbbtrm","nbtoil","pldisw","pmnpol","pmnprp","tmppol","tmpprp","garden","dshwas","dshwrp","dshwas_3lvs","wasmch","wasmrp","wasmch_3lvs","bath","bathrp","bath_3lvs","shower","shwrrp","shower_3lvs","bthshw","btshrp","efshhd","efshrp","efshhd_3lvs","eftoil","eftlrp","eftoil_3lvs","eftech","efterp","drtoil","drtlrp","drtoil_3lvs","aoi","hlpwtk","cfdiwq","ppusvl","bdgmtr","lmtmtr","dwelocp","csptdo","cspppd","cspdwo","cspeqa","cspeqo"
1902,28269,2014,"no",25.9,0.788395,"no","no","no","no","no","no","no","no","no","no","no","no","no","92101","Profondeville","92000","Namur","90000","Namur","SWDE",1964,1995,1997,NA,NA,NA,NA,NA,NA,1,0.25,0.25,NA,NA,NA,NA,NA,NA,2,1,0,3,0.5,1,0,1.5,1,1,1.6,1.15,50,"F","private sector","highschool","highschool",2250,16875,"modest","modest","modest","no","no",0.545714,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",120,75,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",NA,NA,23.6529680365297,NA,44.3493150684931,NA
1903,28073,1991,"no",133.14,0.390391,"no","no","no","no","yes","no","no","no","no","no","no","no","no","92094","Namur","92000","Namur","90000","Namur","SWDE",1946,1951,1988,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,0,2,1,3,0,2,1,3,3,3,2,2,68,"M","(pre)retired","university","university",2250,13500,"modest","modest","modest","no","no",2.339539,"owner","4 facades","1991-2000","1991-2000","1991-2000",230,115,"1","2","3 or more","3 or more","2","no","no","no","no","no","yes","yes","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","no","yes","no","no","no","yes","no","no","no","no",0.844705882352941,"no","confident","yes","no","no",0.961538461538462,138.4656,121.58904109589,126.452602739726,182.383561643836,189.678904109589
1904,15624,1997,"no",15,0.402072,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","55035","Le Roeulx","55000","Soignies","50000","Hainaut","SWDE",1939,1959,1990,1992,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,3,1,4,0,3,1,4,4,4,2.5,2.5,75,"F","(pre)retired","before highschool","before highschool",3250,15600,"modest","modest","average","no","no",0.338622,"owner - mortgage loan","4 facades","1991-2000","1991-2000","1991-2000",150,60,"1","2","3 or more","1","2","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",1,15,10.2739726027397,10.2739726027397,16.4383561643836,16.4383561643836
1906,23674,1994,"no",43.79,0.780099,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","55023","Lessines","55000","Soignies","50000","Hainaut","SWDE",1944,1990,NA,NA,NA,NA,NA,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,0.25,1,1.25,2,1.25,1.5,1.125,70,"M","(pre)retired","highschool","highschool",2750,22000,"modest","average","average","no","no",0.657813,"owner","2 facades","1875-1918","Before 1919","Before 1945",250,166.666666666667,"1","3 or more","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.942307692307692,46.4710204081633,59.986301369863,101.854291305563,79.9817351598173,113.171434783959
1907,20704,2013,"no",4,1.03818,"no","no","no","no","no","no","no","no","no","no","no","no","no","62003","Ans","62000","Liege","60000","Liege","CILE",1971,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,43,"F","other","higher not university","university",2250,27000,"average","higher","average","no","no",0.433443,"owner - mortgage loan","2 facades","1971-1980","1971-1990","1971-1990",120,120,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","no","no","no","no","yes","no","none","shower","no","yes","no","no","yes","no","no","yes","no","no","no",1,"no","confident","yes","no","no",0.903846153846154,4.42553191489362,10.958904109589,12.1247449723113,10.958904109589,12.1247449723113
1910,27652,2014,"no",59,1.291957,"no","no","no","no","no","no","no","no","no","no","no","no","no","62063","Liege","62000","Liege","60000","Liege","CILE",1974,1979,2000,2013,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,0,4,2,2,0,4,2,2,2.1,2.1,40,"M","unemployed","highschool","highschool",1750,10000,"precarious","precarious","precarious","no","no",1.375148,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",144,68.5714285714286,"1","1","3 or more","1","1","no","no","no","no","no","no","no","no","no","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",1,59,40.4109589041096,40.4109589041096,76.9732550554468,76.9732550554468
1911,17798,2005,"no",87,0.82939,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","62006","Awans","62000","Liege","60000","Liege","CILE",1974,1974,2000,2002,2002,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,3,2,0,5,3,2,0,5,2,2,2.4,2.4,40,"M","state employee","highschool","highschool",3750,18750,"modest","modest","average","no","no",0.931551,"owner - mortgage loan","4 facades","2001-2005","2001 and after","2001 and after",200,83.3333333333333,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",1,87,47.6712328767123,47.6712328767123,99.3150684931507,99.3150684931507
1912,16149,NA,"no",57.13,1,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","51017","Ellezelles","51000","Ath","50000","Hainaut","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,NA,"4 facades","1875-1918","Before 1919","Before 1945",91,NA,"1","1","2","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","no","no",0.823529411764706,"no","neither confident nor suspicious","yes","no","no",NA,NA,NA,NA,NA,NA
1914,26340,2013,"no",31.54,2.92468,"no","no","no","no","no","no","no","no","no","no","no","no","no","57081","Tournai","57000","Tournai","50000","Hainaut","SWDE",1987,2009,2009,2014,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,3,1,0,4,3,1,0,4,1,1,1.9,1.9,27,"F","unemployed","highschool","highschool",1250,7894.73684210526,"precarious","precarious","precarious","no","no",1.068242,"renter - private sector","appartment/studio","1946-1970","1946-1970","1946-1970",100,52.6315789473684,"1","1","2","1","1","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","neither confident nor suspicious","yes","no","no",NA,NA,21.6027397260274,NA,45.4794520547945,NA
1915,16568,2012,"no",130,3.179222,"no","no","no","no","no","no","no","no","no","no","no","no","no","62096","Seraing","62000","Liege","60000","Liege","CILE",1972,1984,1995,2013,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,0,4,2,2,0,4,2,2,2.1,2.1,42,"M","worker","higher not university","university",1250,7142.85714285714,"precarious","precarious","precarious","no","yes",4.129873,"renter - social or public","appartment/studio","1919-1945","1919-1945","Before 1945",NA,NA,"1","1","3 or more","1","1","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.942307692307692,137.959183673469,89.041095890411,94.4925915571708,169.602087410307,179.985888680325
1918,22744,1988,"no",96.86,2.198841,"no","no","no","no","no","no","no","no","no","no","no","no","no","57081","Tournai","57000","Tournai","50000","Hainaut","SWDE",1955,1958,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,59,"M","(pre)retired","highschool","highschool",2250,18000,"modest","modest","modest","no","no",1.71604,"renter - social or public","3 facades","1946-1970","1946-1970","1946-1970",75,50,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",0.961538461538462,100.7344,132.684931506849,137.992328767123,176.913242009132,183.989771689498
1921,21342,1971,"no",97.03,0.564243,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","57094","Leuze-En-Hainaut","57000","Tournai","50000","Hainaut","SWDE",1936,1932,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,82,"F","(pre)retired","professional","vocation",1750,14000,"modest","modest","modest","no","no",2.210094,"owner","2 facades","1946-1970","1946-1970","1946-1970",200,133.333333333333,"1","1","2","1","2","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","yes","yes","recent_replaced","no","no","no","yes","yes","no","no","no",0.844705882352941,"no","rather confident","yes","no","no",1,97.03,132.917808219178,132.917808219178,177.223744292237,177.223744292237
1922,21592,1993,"no",125.32,1.122616,"no","no","no","no","no","no","no","no","no","no","no","no","no","52015","Courcelles","52000","Charleroi","50000","Hainaut","SWDE",1965,1962,1997,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0,3,1,2,0,3,2,2,1.8,1.8,52,"F","housewife/husband","professional","vocation",2750,18333.3333333333,"modest","modest","modest","no","no",1.804211,"owner","2 facades","1875-1918","Before 1919","Before 1945",100,55.5555555555556,"1","2","3 or more","1","1","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",1,125.32,114.447488584475,114.447488584475,190.745814307458,190.745814307458
1924,25588,1984,"no",126,0.503289,"no","no","no","no","no","no","no","no","no","no","no","no","no","55022","La Louviere","55000","Soignies","50000","Hainaut","SWDE",1950,1951,1990,1989,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,4,0,4,0,4,0,4,4,4,2.5,2.5,64,"M","(pre)retired","technique","vocation",2750,13200,"modest","modest","average","no","no",1.813772,"owner","2 facades","1971-1980","1971-1990","1971-1990",70,28,"1","1","3 or more","1","2","no","no","no","no","no","no","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",1,126,86.3013698630137,86.3013698630137,138.082191780822,138.082191780822
1925,27356,1978,"no",75.05,0.65754,"no","no","no","no","no","no","no","no","no","no","no","no","no","81015","Messancy","81000","Arlon","80000","Luxembourg","SWDE",1944,1945,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,70,"M","(pre)retired","highschool","highschool",2250,18000,"modest","modest","modest","no","no",1.341219,"owner","3 facades","1971-1980","1971-1990","1971-1990",110,73.3333333333333,"1","1","3 or more","0","1","no","no","no","no","no","no","yes","yes","recent_replaced","yes","no","yes","no","no","no","no","yes","no","none","shower","no","yes","no","no","yes","no","no","yes","no","no","no",1,"no","rather confident","yes","no","no",1,75.05,102.808219178082,102.808219178082,137.077625570776,137.077625570776
1926,25542,2003,"no",76.6,2.735237,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","92094","Namur","92000","Namur","90000","Namur","SWDE",1965,1996,2001,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1,0,3,2,1,0,3,1,1,1.6,1.6,49,"F","private sector","highschool","highschool",1250,9375,"precarious","precarious","precarious","no","no",2.462143,"renter - social or public","appartment/studio","1946-1970","1946-1970","1946-1970",90,56.25,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",1,76.6,69.9543378995434,69.9543378995434,131.164383561644,131.164383561644
1928,22663,2013,"no",106.54,2.198841,"no","no","no","no","no","no","no","no","no","no","no","no","no","56011","Binche","56000","Thuin","50000","Hainaut","SWDE",1968,2001,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,1,1,0,2,1,1,1.3,1.3,46,"F","unemployed","higher not university","university",1250,11538.4615384615,"precarious","modest","precarious","no","yes",3.388317,"renter - private sector","appartment/studio","1946-1970","1946-1970","1946-1970",60,46.1538461538462,"0","0","1","1","1","no","no","no","no","no","no","no","no","no","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","rather confident","yes","no","no",0.615384615384615,173.1275,145.945205479452,237.16095890411,224.531085353003,364.86301369863
1929,10023,1964,"no",66.23,0.564243,"no","no","no","no","no","no","no","no","no","no","no","no","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",1928,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,1,1,86,"F",NA,NA,NA,1250,15000,"modest","modest","modest","no","no",2.141354,"owner","2 facades","1946-1970","1946-1970","1946-1970",132,132,"1","1","3 or more","1","2","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",0.576923076923077,114.798666666667,181.452054794521,314.516894977169,181.452054794521,314.516894977169
1930,19213,1978,"no",135.46,1.122616,"no","no","no","no","no","no","no","no","no","no","no","no","no","53053","Mons","53000","Mons","50000","Hainaut","SWDE",1955,1956,1988,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,0,3,0,3,0,3,0,3,3,3,2,2,59,"F","(pre)retired","technique","vocation",2750,16500,"modest","modest","average","no","no",1.94679,"owner","2 facades","1875-1918","Before 1919","Before 1945",90,45,"1","1","2","1","1","yes","no","no","no","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",1,135.46,123.707762557078,123.707762557078,185.561643835616,185.561643835616
1931,26071,1989,"no",68.71,0.875127,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","92114","Sombreffe","92000","Namur","90000","Namur","SWDE",1967,1965,NA,NA,NA,NA,NA,NA,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1.75,0,1.75,2,1.75,1.5,1.375,49,"M","state employee","technique","vocation",3750,30000,"average","higher","average","no","no",0.739357,"owner - mortgage loan","3 facades","1919-1945","1919-1945","Before 1945",145,96.6666666666667,"1","1","3 or more","1","1","no","no","no","yes","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","yes","recent_replaced","both","shower","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.865384615384615,79.3982222222222,94.1232876712329,124.302500543596,125.497716894977,158.203182510032
1932,11762,1950,"no",33.43,3.040022,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","57027","Estaimpuis","57000","Tournai","50000","Hainaut","SWDE",1953,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,61,"M","(pre)retired","professional","vocation",1250,15000,"modest","modest","modest","no","no",1.126708,"renter - private sector","2 facades","1875-1918","Before 1919","Before 1945",82,82,"1","1","2","1","1","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",0.615384615384615,54.32375,91.5890410958904,148.832191780822,91.5890410958904,148.832191780822
1934,40000,1999,"no",279,0.911202,"no","no","no","no","no","no","no","no","no","no","no","no","no","64034","Hannut","64000","Waremme","60000","Liege","SWDE",1962,1995,1997,NA,NA,NA,NA,NA,NA,1,0.75,0.75,NA,NA,NA,NA,NA,NA,2,1,0,3,1.5,1,0,2.5,1,1,1.6,1.45,52,"F","incapable","higher not university","university",1750,13125,"modest","modest","modest","no","no",6.230895,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",86,53.75,"1","1","3 or more","1","1","no","no","no","no","no","no","no","no","no","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","neither confident nor suspicious","yes","no","no",1,279,254.794520547945,305.753424657534,477.739726027397,527.161076995749
1937,19773,1972,"yes",NA,1.019186,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","83031","La Roche-En-Ardenne","83000","Marche-en-Famenne","80000","Luxembourg","SWDE",1948,1948,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,66,"M","(pre)retired","before highschool","before highschool",2250,18000,"modest","modest","modest","no","no",1.224185,"owner","4 facades","Before 1875","Before 1919","Before 1945",250,166.666666666667,"1","2","2","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","rather suspicious","yes","no","no",1,NA,NA,NA,NA,NA
1938,40000,2005,"no",62,0.796554,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","91141","Yvoir","91000","Dinant","90000","Namur","SWDE",1973,1977,2005,2007,2009,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,3,2,0,5,3,2,0,5,2,2,2.4,2.4,41,NA,"private sector","university","university",4250,21250,"modest","average","average","no","no",0.591324,"owner - mortgage loan","4 facades","2001-2005","2001 and after","2001 and after",300,125,"1","1","3 or more","1","2","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",0.980769230769231,63.2156862745098,33.972602739726,34.6387322052109,70.7762557077626,72.1640254275226
1941,15100,1974,"no",63.39,0.432642,"no","no","no","no","no","no","no","no","no","no","no","no","no","25124","Walhain","25000","Nivelles","20002","Brabant wallon","SWDE",1947,1949,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,67,"M","(pre)retired","highschool","highschool",1750,14000,"modest","modest","modest","no","no",1.466786,"owner","4 facades","1919-1945","1919-1945","Before 1945",115,76.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",0.961538461538462,65.9256,86.8356164383562,90.3090410958904,115.780821917808,120.412054794521
